,name,url,world_ranking,world_tour_ranking,age,birthdate,hand,place_of_birth,height,current_residence,language
677,Tsai Hsin WU,https://bwfbadminton.com/player/29999/tsai-hsin-wu,-,-,-,N/A,N/A,180.00cm,Tainan,Tainan,Mandarin
678,TSENG Yu-Chi,https://bwfbadminton.com/player/68834/tseng-yu-chi,-,-,20,22/10/1999,N/A,180.00cm,Tainan,Tainan,Mandarin
679,TSENG Min Hao,https://bwfbadminton.com/player/71729/tseng-min-hao,-,-,40,01/01/1980,Right Handed,Kaohsiung,184.00cm,184.00cm,Chinese
680,TSENG Ping-Chiang,https://bwfbadminton.com/player/91940/tseng-ping-chiang,-,-,17,04/04/2003,N/A,Kaohsiung,184.00cm,184.00cm,Chinese
681,TSENG Zih Cyuan,https://bwfbadminton.com/player/91952/tseng-zih-cyuan,-,-,17,28/05/2003,N/A,Kaohsiung,184.00cm,184.00cm,Chinese
682,TSENG Pin Siang,https://bwfbadminton.com/player/80913/tseng-pin-siang,-,-,14,11/10/2005,N/A,Kaohsiung,184.00cm,184.00cm,Chinese
683,TSENG Sheng An,https://bwfbadminton.com/player/94896/tseng-sheng-an,-,639,17,18/11/2002,N/A,Kaohsiung,184.00cm,184.00cm,Chinese
684,Neng Li TSENG,https://bwfbadminton.com/player/98534/neng-li-tseng,-,-,23,30/12/1996,N/A,Kaohsiung,184.00cm,184.00cm,Chinese
685,TU Hsiu Hsia,https://bwfbadminton.com/player/90887/tu-hsiu-hsia,-,-,57,15/11/1962,N/A,Kaohsiung,184.00cm,184.00cm,Chinese
686,TU Chia Wei,https://bwfbadminton.com/player/77435/tu-chia-wei,-,-,17,14/11/2002,N/A,Kaohsiung,184.00cm,184.00cm,Chinese
687,Chia -Hui TU,https://bwfbadminton.com/player/77547/chia-hui-tu,-,-,25,26/07/1995,N/A,Kaohsiung,184.00cm,184.00cm,Chinese
688,TUNG Chien-Siang,https://bwfbadminton.com/player/75363/tung-chien-siang,-,-,14,15/04/2006,N/A,Kaohsiung,184.00cm,184.00cm,Chinese
689,TUNG Ciou-Tong,https://bwfbadminton.com/player/61614/tung-ciou-tong,-,-,19,26/04/2001,N/A,Kaohsiung,184.00cm,184.00cm,Chinese
690,Chia-Hsin WAN,https://bwfbadminton.com/player/91977/chia-hsin-wan,-,-,26,26/10/1993,N/A,Kaohsiung,184.00cm,184.00cm,Chinese
691,WANG Pei Yu,https://bwfbadminton.com/player/85668/wang-pei-yu,-,-,14,23/08/2006,N/A,Kaohsiung,184.00cm,184.00cm,Chinese
692,WANG Tzu Chieh,https://bwfbadminton.com/player/90083/wang-tzu-chieh,-,-,20,07/01/2000,N/A,Kaohsiung,184.00cm,184.00cm,Chinese
693,WANG Wen-Hong,https://bwfbadminton.com/player/95128/wang-wen-hong,-,-,18,02/08/2002,N/A,Kaohsiung,184.00cm,184.00cm,Chinese
694,WANG Po-Wei,https://bwfbadminton.com/player/87029/wang-po-wei,-,0,18,12/02/2002,N/A,Kaohsiung,184.00cm,184.00cm,Chinese
695,WANG Yan-Shu,https://bwfbadminton.com/player/56194/wang-yan-shu,-,-,13,23/12/2006,N/A,Kaohsiung,184.00cm,184.00cm,Chinese
696,WANG Chia Min,https://bwfbadminton.com/player/51183/wang-chia-min,-,-,36,08/11/1983,N/A,Kaohsiung,184.00cm,184.00cm,Chinese
697,WANG Xin Yu,https://bwfbadminton.com/player/72977/wang-xin-yu,-,-,18,12/01/2002,N/A,Kaohsiung,184.00cm,184.00cm,Chinese
698,WANG Po-Sen,https://bwfbadminton.com/player/59021/wang-po-sen,-,-,18,17/09/2001,N/A,Kaohsiung,184.00cm,184.00cm,Chinese
699,WANG Huan-Chen,https://bwfbadminton.com/player/97083/wang-huan-chen,-,-,18,07/01/2002,N/A,Kaohsiung,184.00cm,184.00cm,Chinese
700,WANG Pin-Yao,https://bwfbadminton.com/player/67266/wang-pin-yao,-,-,18,17/11/2001,N/A,Kaohsiung,184.00cm,184.00cm,Chinese
701,WANG Hsin Ching,https://bwfbadminton.com/player/59229/wang-hsin-ching,1270,-,20,15/10/1999,N/A,Kaohsiung,184.00cm,184.00cm,Chinese
702,WANG Kai Sen,https://bwfbadminton.com/player/97197/wang-kai-sen,-,-,17,12/11/2002,N/A,Kaohsiung,184.00cm,184.00cm,Chinese
703,WANG Tzu Wei,https://bwfbadminton.com/player/87375/wang-tzu-wei,12,2,25,27/02/1995,Right Handed,Taipei,178.00cm,178.00cm,Chinese
704,WANG Pei Rong,https://bwfbadminton.com/player/52997/wang-pei-rong,-,-,30,01/01/1990,N/A,Taipei,178.00cm,178.00cm,Chinese
705,Yen Yu WANG,https://bwfbadminton.com/player/73646/yen-yu-wang,-,-,22,01/10/1997,N/A,Taipei,178.00cm,178.00cm,Chinese
706,WANG Xin Yu,https://bwfbadminton.com/player/80131/wang-xin-yu,-,-,18,12/01/2002,N/A,Taipei,178.00cm,178.00cm,Chinese
707,WANG Chu-Shun,https://bwfbadminton.com/player/97400/wang-chu-shun,-,-,17,12/10/2002,N/A,Taipei,178.00cm,178.00cm,Chinese
708,WANG Yu Si,https://bwfbadminton.com/player/61317/wang-yu-si,-,-,15,31/03/2005,N/A,Taipei,178.00cm,178.00cm,Chinese
709,Hsueh Chien WANG,https://bwfbadminton.com/player/99426/hsueh-chien-wang,-,-,22,06/03/1998,N/A,Taipei,178.00cm,178.00cm,Chinese
710,WANG Yuan-Jui,https://bwfbadminton.com/player/86141/wang-yuan-jui,-,-,17,01/10/2002,N/A,Taipei,178.00cm,178.00cm,Chinese
711,WANG Zi Ming,https://bwfbadminton.com/player/63919/wang-zi-ming,-,-,17,24/06/2003,N/A,Taipei,178.00cm,178.00cm,Chinese
712,WANG Chih Hao,https://bwfbadminton.com/player/84478/wang-chih-hao,-,-,26,28/10/1993,N/A,Taipei,178.00cm,178.00cm,Chinese
713,WANG Te Yao,https://bwfbadminton.com/player/99570/wang-te-yao,-,-,20,21/03/2000,N/A,Taipei,178.00cm,178.00cm,Chinese
714,WANG Yu Qiao,https://bwfbadminton.com/player/82408/wang-yu-qiao,-,-,20,18/07/2000,N/A,Taipei,178.00cm,178.00cm,Chinese
715,WANG Szu-Min,https://bwfbadminton.com/player/59943/wang-szu-min,-,-,18,09/02/2002,N/A,Taipei,178.00cm,178.00cm,Chinese
716,Woei-Jye WANG,https://bwfbadminton.com/player/65777/woei-jye-wang,-,-,17,16/09/2002,N/A,Taipei,178.00cm,178.00cm,Chinese
717,WANG Hsin Wei,https://bwfbadminton.com/player/57620/wang-hsin-wei,-,-,18,13/09/2001,N/A,Taipei,178.00cm,178.00cm,Chinese
718,WANG Yi Zhen,https://bwfbadminton.com/player/64277/wang-yi-zhen,-,-,15,30/10/2004,N/A,Taipei,178.00cm,178.00cm,Chinese
719,WANG Ling Hsuan,https://bwfbadminton.com/player/78703/wang-ling-hsuan,-,-,16,02/12/2003,N/A,Taipei,178.00cm,178.00cm,Chinese
720,WANG Yu-Kai,https://bwfbadminton.com/player/98279/wang-yu-kai,-,-,15,06/10/2004,N/A,Taipei,178.00cm,178.00cm,Chinese
721,WANG Feng-Cheng,https://bwfbadminton.com/player/68485/wang-feng-cheng,-,-,21,11/12/1998,N/A,Taipei,178.00cm,178.00cm,Chinese
722,WANG Shi-Xiu,https://bwfbadminton.com/player/57763/wang-shi-xiu,-,-,19,05/01/2001,N/A,Taipei,178.00cm,178.00cm,Chinese
723,WANG Chi-Lin,https://bwfbadminton.com/player/96514/wang-chi-lin,-,-,25,18/01/1995,Right Handed,Taipei,186.00cm,186.00cm,Chinese and English
724,WANG Te Chih,https://bwfbadminton.com/player/66220/wang-te-chih,-,-,18,13/07/2002,N/A,Taipei,186.00cm,186.00cm,Chinese and English
725,WANG Zin-Yun,https://bwfbadminton.com/player/98521/wang-zin-yun,-,-,17,31/01/2003,N/A,Taipei,186.00cm,186.00cm,Chinese and English
726,Chen-Ping WEI,https://bwfbadminton.com/player/77665/chen-ping-wei,-,-,27,27/03/1993,N/A,Taipei,186.00cm,186.00cm,Chinese and English
727,WEI Yi-Nuo,https://bwfbadminton.com/player/88640/wei-yi-nuo,-,-,15,29/06/2005,N/A,Taipei,186.00cm,186.00cm,Chinese and English
728,Tou-Hou WEI,https://bwfbadminton.com/player/70590/tou-hou-wei,-,-,24,01/12/1995,N/A,Taipei,186.00cm,186.00cm,Chinese and English
729,WEI Wan Yi,https://bwfbadminton.com/player/69942/wei-wan-yi,-,-,18,08/03/2002,N/A,Taipei,186.00cm,186.00cm,Chinese and English
730,WEI Chun Wei,https://bwfbadminton.com/player/74574/wei-chun-wei,-,-,18,03/04/2002,N/A,Taipei,186.00cm,186.00cm,Chinese and English
731,WEN Sheng Kai,https://bwfbadminton.com/player/79415/wen-sheng-kai,-,-,22,03/11/1997,N/A,Taipei,186.00cm,186.00cm,Chinese and English
732,WEN Yi-Jou,https://bwfbadminton.com/player/67377/wen-yi-jou,-,-,18,05/07/2002,N/A,Taipei,186.00cm,186.00cm,Chinese and English
733,WEN Chen Chin,https://bwfbadminton.com/player/80140/wen-chen-chin,-,-,18,07/12/2001,N/A,Taipei,186.00cm,186.00cm,Chinese and English
734,WEN Sheng Hao,https://bwfbadminton.com/player/59913/wen-sheng-hao,-,-,17,27/05/2003,N/A,Taipei,186.00cm,186.00cm,Chinese and English
735,WEN Hao Yun,https://bwfbadminton.com/player/89347/wen-hao-yun,-,-,24,04/11/1995,Left Handed,Taipei  Taiwan,162.00cm,162.00cm,Mandarin
736,WU Chien Jung,https://bwfbadminton.com/player/72381/wu-chien-jung,-,-,18,25/09/2001,N/A,Taipei  Taiwan,162.00cm,162.00cm,Mandarin
737,WU Meng Chen,https://bwfbadminton.com/player/90857/wu-meng-chen,-,-,16,07/09/2003,N/A,Taipei  Taiwan,162.00cm,162.00cm,Mandarin
738,WU Yuan Cheng,https://bwfbadminton.com/player/96951/wu-yuan-cheng,694,-,23,26/05/1997,N/A,Taipei  Taiwan,162.00cm,162.00cm,Mandarin
739,WU Cheng-En,https://bwfbadminton.com/player/50387/wu-cheng-en,694,-,20,04/01/2000,N/A,Taipei  Taiwan,162.00cm,162.00cm,Mandarin
740,WU Chung-Li,https://bwfbadminton.com/player/85670/wu-chung-li,-,-,19,13/06/2001,N/A,Taipei  Taiwan,162.00cm,162.00cm,Mandarin
741,WU Yu Chen,https://bwfbadminton.com/player/96970/wu-yu-chen,-,-,22,27/12/1997,N/A,Taipei  Taiwan,162.00cm,162.00cm,Mandarin
742,WU Ti Jung,https://bwfbadminton.com/player/95143/wu-ti-jung,-,-,27,23/02/1993,Right Handed,Taipei,166.00cm,166.00cm,Chinese
743,Chang-Jun WU,https://bwfbadminton.com/player/77915/chang-jun-wu,-,-,52,08/02/1968,N/A,Taipei,166.00cm,166.00cm,Chinese
744,WU Chia-Hsiung,https://bwfbadminton.com/player/81393/wu-chia-hsiung,-,-,19,12/04/2001,N/A,Taipei,166.00cm,166.00cm,Chinese
745,WU Ssu Chen,https://bwfbadminton.com/player/63374/wu-ssu-chen,-,-,21,11/11/1998,N/A,Taipei,166.00cm,166.00cm,Chinese
746,WU Chang Jun,https://bwfbadminton.com/player/72980/wu-chang-jun,-,-,52,08/02/1968,N/A,Taipei,166.00cm,166.00cm,Chinese
747,WU Yi-Chieh,https://bwfbadminton.com/player/92811/wu-yi-chieh,-,-,17,18/12/2002,N/A,Taipei,166.00cm,166.00cm,Chinese
748,Hsiao-Lin WU,https://bwfbadminton.com/player/75026/hsiao-lin-wu,-,-,25,04/02/1995,Right Handed,Kaohsiung,175.00cm,175.00cm,Chinese
749,WU Te Wei,https://bwfbadminton.com/player/99131/wu-te-wei,-,-,39,16/02/1981,N/A,Kaohsiung,175.00cm,175.00cm,Chinese
750,WU Yu Lun,https://bwfbadminton.com/player/95597/wu-yu-lun,-,-,40,01/01/1980,N/A,Kaohsiung,175.00cm,175.00cm,Chinese
751,WU Tsung Tse,https://bwfbadminton.com/player/91552/wu-tsung-tse,-,-,19,16/10/2000,N/A,Kaohsiung,175.00cm,175.00cm,Chinese
752,WU Kuan Wei,https://bwfbadminton.com/player/69720/wu-kuan-wei,-,-,16,07/04/2004,N/A,Kaohsiung,175.00cm,175.00cm,Chinese
753,WU Hsuan-Yi,https://bwfbadminton.com/player/97737/wu-hsuan-yi,-,-,18,24/03/2002,N/A,Kaohsiung,175.00cm,175.00cm,Chinese
754,WU Ming-Che,https://bwfbadminton.com/player/69866/wu-ming-che,-,-,16,07/10/2003,N/A,Kaohsiung,175.00cm,175.00cm,Chinese
755,WU Guan Xun,https://bwfbadminton.com/player/99841/wu-guan-xun,-,-,18,29/05/2002,N/A,Kaohsiung,175.00cm,175.00cm,Chinese
756,WU Fang Chien,https://bwfbadminton.com/player/65996/wu-fang-chien,202,-,-,N/A,Right Handed,Taipei Taiwan,170.00cm,170.00cm,Mandarin
757,WU Yu Sheng,https://bwfbadminton.com/player/62521/wu-yu-sheng,-,-,22,12/09/1997,N/A,Taipei Taiwan,170.00cm,170.00cm,Mandarin
758,WU Syuan-Pei,https://bwfbadminton.com/player/89854/wu-syuan-pei,445,-,18,15/04/2002,N/A,Taipei Taiwan,170.00cm,170.00cm,Mandarin
759,WU Shao Chien,https://bwfbadminton.com/player/66434/wu-shao-chien,-,-,23,07/09/1996,N/A,Taipei Taiwan,170.00cm,170.00cm,Mandarin
760,WU Ting-Ru,https://bwfbadminton.com/player/79404/wu-ting-ru,-,-,18,21/10/2001,N/A,Taipei Taiwan,170.00cm,170.00cm,Mandarin
761,WU Chang Min,https://bwfbadminton.com/player/66449/wu-chang-min,-,-,14,26/10/2005,N/A,Taipei Taiwan,170.00cm,170.00cm,Mandarin
762,YANG Min  Chieh,https://bwfbadminton.com/player/81316/yang-min-chieh,-,-,24,11/12/1995,N/A,Taipei Taiwan,170.00cm,170.00cm,Mandarin
763,YANG Chih Chieh,https://bwfbadminton.com/player/85790/yang-chih-chieh,190,-,40,01/01/1980,N/A,Taipei Taiwan,170.00cm,170.00cm,Mandarin
764,YANG Cheng-Shin,https://bwfbadminton.com/player/73353/yang-cheng-shin,-,-,66,20/02/1954,N/A,Taipei Taiwan,170.00cm,170.00cm,Mandarin
765,YANG Yi Hsun,https://bwfbadminton.com/player/60981/yang-yi-hsun,-,-,18,28/08/2002,N/A,Taipei Taiwan,170.00cm,170.00cm,Mandarin
766,YANG Yu-Chi,https://bwfbadminton.com/player/59283/yang-yu-chi,-,-,19,15/11/2000,N/A,Taipei Taiwan,170.00cm,170.00cm,Mandarin
767,YANG Chia Chen,https://bwfbadminton.com/player/15418/yang-chia-chen,-,-,35,11/09/1984,N/A,Taipei Taiwan,170.00cm,170.00cm,Mandarin
768,YANG Chu Yun,https://bwfbadminton.com/player/70860/yang-chu-yun,-,-,15,27/01/2005,N/A,Taipei Taiwan,170.00cm,170.00cm,Mandarin
769,YANG Chih Hsun,https://bwfbadminton.com/player/90800/yang-chih-hsun,-,-,28,01/11/1991,N/A,Taipei Taiwan,170.00cm,170.00cm,Mandarin
770,Yi-Hsiang YANG,https://bwfbadminton.com/player/65390/yi-hsiang-yang,-,-,24,09/12/1995,N/A,Taipei Taiwan,170.00cm,170.00cm,Mandarin
771,Sheng-Jie YANG,https://bwfbadminton.com/player/95759/sheng-jie-yang,-,-,25,30/01/1995,N/A,Taipei Taiwan,170.00cm,170.00cm,Mandarin
772,YANG Jiun Cheng,https://bwfbadminton.com/player/67534/yang-jiun-cheng,-,-,18,09/06/2002,N/A,Taipei Taiwan,170.00cm,170.00cm,Mandarin
773,YANG Chia-Jung,https://bwfbadminton.com/player/80331/yang-chia-jung,-,-,18,15/12/2001,N/A,Taipei Taiwan,170.00cm,170.00cm,Mandarin
774,YANG Po Han,https://bwfbadminton.com/player/59709/yang-po-han,19,12,40,01/01/1980,Left Handed,Taipei Taiwan,165.00cm,165.00cm,Mandarin
775,Chun Hsien YANG,https://bwfbadminton.com/player/77087/chun-hsien-yang,19,-,21,13/09/1998,N/A,Taipei Taiwan,165.00cm,165.00cm,Mandarin
776,YANG Ping-Yen,https://bwfbadminton.com/player/91791/yang-ping-yen,-,-,16,30/12/2003,N/A,Taipei Taiwan,165.00cm,165.00cm,Mandarin
777,YANG Yan-Tang,https://bwfbadminton.com/player/57434/yang-yan-tang,-,-,15,07/11/2004,N/A,Taipei Taiwan,165.00cm,165.00cm,Mandarin
778,YANG Tzu Ching,https://bwfbadminton.com/player/87786/yang-tzu-ching,-,-,20,04/01/2000,N/A,Taipei Taiwan,165.00cm,165.00cm,Mandarin
779,YANG Yang,https://bwfbadminton.com/player/89309/yang-yang,-,-,19,24/03/2001,N/A,,165.00cm,165.00cm,Mandarin
780,YANG Chun Mao,https://bwfbadminton.com/player/86287/yang-chun-mao,-,-,18,12/06/2002,N/A,,165.00cm,165.00cm,Mandarin
781,YANG Ching Tun,https://bwfbadminton.com/player/78687/yang-ching-tun,-,-,24,17/11/1995,Right Handed,Taiwan,163.00cm,163.00cm,Mandarin
782,YANG Ya-Fang,https://bwfbadminton.com/player/91954/yang-ya-fang,-,-,17,30/11/2002,N/A,Taiwan,163.00cm,163.00cm,Mandarin
783,Tzu Heng YANG,https://bwfbadminton.com/player/94600/tzu-heng-yang,-,-,21,21/05/1999,N/A,Taiwan,163.00cm,163.00cm,Mandarin
784,YANG Po-Hsuan,https://bwfbadminton.com/player/76275/yang-po-hsuan,-,-,24,23/08/1996,N/A,,163.00cm,163.00cm,Mandarin
785,YANG Hao-Wei,https://bwfbadminton.com/player/79030/yang-hao-wei,-,-,15,28/09/2004,N/A,,163.00cm,163.00cm,Mandarin
786,YANG Ming-Tse,https://bwfbadminton.com/player/60516/yang-ming-tse,-,39,23,29/01/1997,Right Handed,Taiwan,177.00cm,177.00cm,Mandarin
787,YANG CHOU Chiu-Lien,https://bwfbadminton.com/player/68922/yang-chou-chiu-lien,-,-,61,13/01/1959,N/A,Taiwan,177.00cm,177.00cm,Mandarin
788,YE Shang-Wei,https://bwfbadminton.com/player/56948/ye-shang-wei,-,-,19,16/03/2001,N/A,Taiwan,177.00cm,177.00cm,Mandarin
789,YE Jing Ya,https://bwfbadminton.com/player/61149/ye-jing-ya,-,-,24,31/12/1995,Right Handed,Taiwan,164.00cm,164.00cm,Mandarin
790,YE Jhih Jyun,https://bwfbadminton.com/player/99433/ye-jhih-jyun,-,-,16,15/10/2003,N/A,Taiwan,164.00cm,164.00cm,Mandarin
791,YE Hong Wei,https://bwfbadminton.com/player/81108/ye-hong-wei,86,-,20,01/11/1999,N/A,Taiwan,164.00cm,164.00cm,Mandarin
792,YEH Szu-Jou,https://bwfbadminton.com/player/60693/yeh-szu-jou,379,-,21,01/02/1999,N/A,Taiwan,164.00cm,164.00cm,Mandarin
793,YEH Chien Hua,https://bwfbadminton.com/player/66668/yeh-chien-hua,-,-,18,20/10/2001,N/A,Taiwan,164.00cm,164.00cm,Mandarin
794,YEH Jung-Tzu,https://bwfbadminton.com/player/90423/yeh-jung-tzu,-,-,23,29/04/1997,N/A,Taiwan,164.00cm,164.00cm,Mandarin
795,YEH Chiu Yu,https://bwfbadminton.com/player/90502/yeh-chiu-yu,-,-,22,16/04/1998,N/A,Taiwan,164.00cm,164.00cm,Mandarin
796,YEH Yun-Yun,https://bwfbadminton.com/player/70873/yeh-yun-yun,-,-,13,20/03/2007,N/A,Taiwan,164.00cm,164.00cm,Mandarin
797,Chung Hsu YEH,https://bwfbadminton.com/player/57138/chung-hsu-yeh,-,-,24,14/10/1995,N/A,Taiwan,164.00cm,164.00cm,Mandarin
798,YEH Chao-Pao,https://bwfbadminton.com/player/94270/yeh-chao-pao,-,-,15,07/12/2004,N/A,Taiwan,164.00cm,164.00cm,Mandarin
799,Chun-Chang YEH,https://bwfbadminton.com/player/60509/chun-chang-yeh,-,-,19,05/08/2001,N/A,Taiwan,164.00cm,164.00cm,Mandarin
800,YEN Ssu-Han,https://bwfbadminton.com/player/66107/yen-ssu-han,-,-,15,11/04/2005,N/A,Taiwan,164.00cm,164.00cm,Mandarin
801,YEO Ying Chee,https://bwfbadminton.com/player/92546/yeo-ying-chee,-,-,19,29/03/2001,N/A,Taiwan,164.00cm,164.00cm,Mandarin
802,YI Chung-Te,https://bwfbadminton.com/player/68556/yi-chung-te,-,-,17,30/09/2002,N/A,Taiwan,164.00cm,164.00cm,Mandarin
803,YOU Ling Ling,https://bwfbadminton.com/player/63837/you-ling-ling,-,-,17,12/09/2002,N/A,Taiwan,164.00cm,164.00cm,Mandarin
804,YOUNG Zi Yi,https://bwfbadminton.com/player/91150/young-zi-yi,-,-,20,14/05/2000,N/A,Taiwan,164.00cm,164.00cm,Mandarin
805,YU Min Ju,https://bwfbadminton.com/player/81666/yu-min-ju,-,-,25,15/01/1995,N/A,Taiwan,164.00cm,164.00cm,Mandarin
806,YU Chien Hui,https://bwfbadminton.com/player/75154/yu-chien-hui,-,-,25,08/05/1995,N/A,Taiwan,164.00cm,164.00cm,Mandarin
807,YU Che Hao,https://bwfbadminton.com/player/67631/yu-che-hao,-,639,17,20/10/2002,N/A,Taiwan,164.00cm,164.00cm,Mandarin
808,YU Sheng Po,https://bwfbadminton.com/player/61868/yu-sheng-po,-,-,19,03/01/2001,N/A,Taiwan,164.00cm,164.00cm,Mandarin
809,YU Yu,https://bwfbadminton.com/player/60058/yu-yu,-,-,19,03/01/2001,N/A,Taiwan,164.00cm,164.00cm,Mandarin
810,YU Mei-Ju,https://bwfbadminton.com/player/77493/yu-mei-ju,-,-,16,11/11/2003,N/A,Taiwan,164.00cm,164.00cm,Mandarin
811,Sheng-Yu YU,https://bwfbadminton.com/player/81017/sheng-yu-yu,-,-,24,24/10/1995,N/A,Taiwan,164.00cm,164.00cm,Mandarin
812,YU Chieh,https://bwfbadminton.com/player/82898/yu-chieh,-,-,20,08/09/1999,N/A,Taiwan,164.00cm,164.00cm,Mandarin
813,YU Chun Hsien,https://bwfbadminton.com/player/89893/yu-chun-hsien,-,-,28,20/10/1991,N/A,Taiwan,164.00cm,164.00cm,Mandarin
814,ZHANG Zhi Yu,https://bwfbadminton.com/player/71097/zhang-zhi-yu,-,-,19,04/01/2001,N/A,Taiwan,164.00cm,164.00cm,Mandarin
815,ZHAO Chen Xun,https://bwfbadminton.com/player/74160/zhao-chen-xun,-,-,17,03/06/2003,N/A,Taiwan,164.00cm,164.00cm,Mandarin
816,ZHENG Xiang Jun,https://bwfbadminton.com/player/94675/zheng-xiang-jun,-,-,15,01/11/2004,N/A,Taiwan,164.00cm,164.00cm,Mandarin
817,ZHOU Yu-Ling,https://bwfbadminton.com/player/5058/zhou-yu-ling,-,-,-,N/A,Right Handed,Taiwan,164.00cm,164.00cm,Mandarin
